D-q401_soilTexture,D-q402_drainClass,D-q403_soilPerception,D-q409_varType,D-q421_seedSource,E-q5105_statSHC,E-q5101_FYM,E-q5104_applyMineralFert,G-q5301_irrigAvail,G-q5305_irrigTimes,I-q5502_droughtSeverity,I-q5505_weedSeverity,I-q5506_insectSeverity,I-q5507_insecticides,I-q5509_diseaseSeverity,I-q5510_pesticides,I-q5512_lodgingPercent,J-herbAppTimes,J-manualWeedTimes,L-cropDurationDays,L-q602_harvestMethod,L-q604_threshing,L-tonPerHectare,D-q410_varName,q415_seedingSowingTransDate,F-q5287_fertOnTime,A-q102_state
2,3,2,2,4,0,0,1,1,3,2,2,2,0,0,0,0,1,0,139,3,0,3.1,1,2,2,2
2,3,1,2,4,0,0,1,1,2,2,2,0,0,0,0,5,1,0,150,3,0,4.5,4,1,2,2
2,2,2,2,4,0,0,1,1,4,2,0,0,0,0,0,5,1,0,137,3,0,3.38,1,2,2,2
2,2,2,2,4,0,1,1,1,3,0,2,0,0,0,0,5,1,0,151,3,0,3.5,1,2,2,2
2,2,2,2,4,0,1,1,1,2,0,2,0,0,0,0,5,1,0,136,3,0,2.5,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,2,0,0,0,5,1,0,148,3,0,3.5,1,2,2,2
2,3,2,2,4,0,1,1,1,2,2,2,0,0,0,0,0,1,0,147,3,0,3.19,1,2,2,2
2,3,1,2,4,0,1,1,1,2,0,0,0,0,0,0,0,1,0,146,3,0,3.56,4,1,2,2
2,3,2,2,4,0,0,1,1,2,2,2,2,0,2,0,0,1,1,150,3,0,3.75,1,1,2,2
2,3,1,2,4,0,0,1,1,2,2,0,2,0,2,0,0,1,0,160,1,2,3.75,1,1,2,2
2,3,2,2,4,0,0,1,1,3,0,0,0,0,0,0,5,1,0,151,3,0,3.85,1,2,2,2
2,3,2,2,4,0,1,1,1,3,0,0,0,0,0,0,5,1,1,146,3,0,3.0,1,2,2,2
1,3,2,2,4,0,0,1,1,2,0,0,0,0,0,0,0,1,0,154,3,0,3.0,4,1,2,2
2,2,2,2,4,0,0,1,1,2,2,0,0,0,0,0,10,1,0,147,3,0,3.0,1,1,2,2
2,3,2,2,4,0,0,1,1,3,0,0,1,0,0,0,5,1,0,155,3,0,3.25,1,1,2,2
2,3,2,2,4,0,0,1,1,3,2,2,2,0,2,0,5,1,0,159,3,0,3.75,1,1,2,2
2,3,2,2,4,0,0,1,1,2,2,2,2,0,2,0,5,1,0,146,3,0,3.0,4,1,2,2
2,3,2,2,4,0,0,1,1,3,2,0,2,0,2,0,5,1,0,147,3,0,3.0,1,1,2,2
2,3,2,2,4,0,0,1,1,1,0,2,1,0,0,0,0,1,0,145,1,2,3.75,1,1,2,2
2,2,3,2,4,0,1,1,1,2,1,3,0,0,0,0,0,1,0,149,1,2,3.5,1,2,2,2
2,2,2,2,3,0,0,1,1,2,2,3,2,0,1,0,5,0,0,135,3,0,2.5,1,2,2,2
2,3,2,2,2,0,0,1,1,2,2,2,2,0,2,0,0,1,0,134,3,0,3.75,1,2,2,2
2,2,2,2,4,0,0,1,1,2,2,2,2,0,0,0,0,1,0,154,3,0,3.75,1,1,2,2
2,2,2,2,2,0,0,1,1,2,2,2,1,0,1,0,5,0,1,130,3,0,3.75,1,2,2,2
2,3,2,2,3,0,1,1,1,2,1,2,0,0,1,0,0,0,1,164,3,0,3.0,1,1,2,2
2,4,2,2,4,0,1,1,1,2,1,1,0,0,1,0,0,0,1,154,1,2,2.87,1,1,2,2
2,3,2,2,2,0,1,1,1,2,1,1,1,0,0,0,0,0,1,143,3,0,3.12,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,1,0,0,0,0,1,0,154,3,0,3.5,0,1,2,2
2,2,2,2,2,0,1,1,1,2,2,3,2,0,0,0,0,0,0,147,1,2,2.5,1,1,2,2
2,3,2,2,4,0,0,1,1,2,1,1,1,0,0,0,0,1,0,152,3,0,3.0,1,1,2,2
2,4,2,2,4,0,0,1,1,2,1,1,1,0,0,0,0,0,1,147,1,2,3.75,0,1,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,1,0,141,1,2,3.25,1,1,2,2
2,3,2,2,4,0,0,1,1,3,2,2,2,0,2,0,0,1,0,155,3,0,4.38,1,1,2,2
2,3,2,2,4,0,0,1,1,2,2,2,2,0,2,0,5,1,0,144,3,0,3.75,5,1,2,2
2,3,1,2,4,0,0,1,1,2,2,2,2,0,2,0,0,1,0,150,3,0,3.75,1,1,2,2
2,3,2,2,4,0,1,1,1,2,2,2,2,0,2,0,0,1,0,145,3,0,3.75,1,1,2,2
2,3,2,2,4,0,0,1,1,1,2,2,2,0,0,0,5,0,0,144,3,0,2.25,1,1,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,2,0,0,1,0,133,3,0,3.0,1,2,2,2
2,3,2,2,4,0,1,1,1,3,1,0,0,0,0,0,0,0,1,139,1,1,4.0,0,1,2,2
2,3,2,2,4,0,1,1,1,3,1,1,1,0,1,0,0,1,0,150,3,0,3.5,1,1,2,2
1,3,2,2,4,0,0,1,1,2,1,1,0,0,2,0,5,1,0,149,1,2,3.5,1,1,0,2
1,3,2,2,4,0,0,1,1,2,1,1,0,0,0,0,0,0,1,146,1,1,3.0,4,1,2,2
1,3,2,2,4,0,0,1,1,4,1,1,0,0,1,0,5,1,0,154,1,2,4.5,1,1,2,2
1,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,1,0,148,3,0,3.75,1,1,2,2
2,3,2,2,4,0,1,1,1,3,2,1,1,0,1,0,5,1,0,161,1,2,3.75,4,1,2,2
1,4,2,2,4,0,1,1,1,2,1,2,0,0,2,0,5,1,1,161,3,0,3.19,1,1,2,2
2,3,2,2,4,0,1,1,1,2,0,0,0,0,0,0,0,0,1,153,1,1,3.5,4,1,2,2
1,3,2,2,2,0,0,1,1,4,1,1,2,0,2,0,5,1,0,154,3,0,4.38,0,1,2,2
2,3,2,2,4,0,1,1,1,2,0,0,0,0,0,0,0,1,0,152,3,0,3.38,0,1,2,2
2,3,2,2,4,0,0,1,1,2,0,1,1,0,0,0,0,1,1,155,3,0,4.0,1,1,2,2
1,4,2,2,4,0,1,1,1,2,0,0,0,0,0,0,0,0,1,139,1,2,3.0,0,2,2,2
1,4,2,2,4,0,0,1,1,3,2,2,1,0,2,0,5,0,1,152,1,2,4.25,1,1,2,2
1,3,2,2,4,0,1,1,1,2,2,2,2,0,0,0,0,1,0,151,3,0,4.0,1,1,2,2
1,3,2,2,4,0,0,1,1,3,2,2,2,0,2,0,0,1,0,146,3,0,3.5,1,1,2,2
1,3,2,2,3,0,0,1,1,4,2,2,2,0,1,0,0,0,1,151,3,0,5.42,1,1,2,2
1,3,2,2,3,0,0,1,1,3,2,2,2,0,2,0,5,1,1,159,3,0,3.5,1,1,2,2
1,3,2,2,3,0,0,1,1,3,2,2,2,0,0,0,5,1,1,144,3,0,3.5,1,1,2,2
1,3,2,2,3,0,0,1,1,1,2,2,2,0,1,0,0,1,1,151,3,0,3.21,1,1,2,2
2,3,3,2,4,0,1,1,1,2,1,0,0,0,0,0,0,0,1,138,1,2,3.45,1,2,2,2
2,3,2,2,4,0,0,1,1,2,1,1,0,0,0,0,0,1,0,141,3,0,3.0,1,2,2,2
2,3,2,2,4,0,0,1,1,3,2,2,2,0,2,0,5,1,1,153,3,0,2.75,1,1,2,2
2,3,2,2,4,0,1,1,1,3,2,2,2,0,2,0,0,1,0,150,3,0,3.0,1,1,2,2
2,4,2,2,4,0,0,1,1,4,2,1,2,0,2,0,0,1,0,146,3,0,4.5,1,2,2,2
2,4,3,2,4,0,1,1,1,2,1,1,0,0,0,0,0,0,1,139,1,2,3.75,1,2,2,2
2,3,2,2,4,0,1,1,1,3,1,1,0,0,0,0,0,1,0,135,3,0,3.5,1,2,2,2
2,3,2,2,4,0,1,1,1,2,1,1,0,0,0,0,0,1,0,143,1,2,3.0,1,1,2,2
2,3,2,2,4,0,0,1,1,2,1,1,0,0,0,0,0,1,0,138,1,2,3.16,1,2,2,2
2,3,2,2,2,0,1,1,1,3,0,0,0,0,2,0,5,1,1,162,3,0,3.5,1,1,2,2
2,3,2,2,2,0,1,1,1,4,2,0,0,0,0,0,0,1,0,154,3,0,3.0,1,1,2,2
1,4,2,2,4,0,0,1,1,3,0,0,0,0,0,0,0,0,0,149,1,2,2.81,1,2,2,2
2,4,2,2,4,0,0,1,1,3,0,0,0,0,0,0,0,1,0,159,1,2,3.0,1,1,2,2
1,2,2,2,3,0,0,1,1,2,2,0,0,0,1,0,5,1,1,141,3,0,3.25,1,2,2,2
2,3,2,2,4,0,1,1,1,3,2,2,0,0,2,0,10,1,0,149,3,0,5.16,1,1,2,2
2,3,2,2,3,0,0,1,1,2,2,0,0,0,0,0,0,0,0,153,3,0,2.5,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,2,0,2,0,0,0,0,158,3,0,2.81,1,1,2,2
2,3,2,2,3,0,0,1,1,2,2,2,2,0,2,0,5,0,0,146,3,0,2.63,1,2,2,2
1,3,2,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,153,3,0,3.56,1,1,2,2
1,2,1,2,4,0,0,1,1,2,2,0,0,0,1,0,5,1,0,162,1,2,3.25,1,1,2,2
1,4,2,2,4,0,0,1,1,2,0,0,1,0,0,0,0,1,0,142,3,0,3.1,1,2,2,2
1,2,2,2,4,0,1,1,1,2,0,0,0,0,0,0,0,0,1,155,1,1,3.0,1,1,2,2
2,3,2,2,1,0,1,1,1,5,0,0,0,0,0,0,0,0,1,145,1,1,5.25,1,1,2,2
2,4,2,2,4,0,1,1,1,2,0,1,0,0,1,0,0,0,1,147,1,2,4.29,1,1,2,2
2,4,2,2,2,0,1,1,1,2,1,1,0,0,0,0,0,0,1,153,1,2,3.25,1,1,2,2
1,4,2,2,3,0,1,1,1,2,1,1,0,0,0,0,0,0,1,146,1,2,2.05,0,2,2,2
2,4,2,2,4,0,1,1,1,2,0,0,0,0,0,0,0,0,1,135,1,1,2.5,3,1,2,2
2,4,2,2,4,0,1,1,1,2,1,1,0,0,0,0,0,0,1,153,3,0,3.75,1,1,2,2
1,2,2,2,2,0,1,1,1,3,0,0,0,0,0,0,0,0,1,155,3,0,4.13,5,1,2,2
2,4,2,0,5,0,0,1,1,2,0,0,0,0,0,0,0,0,1,160,1,1,4.17,1,1,2,2
2,3,2,2,4,0,0,1,1,2,2,0,2,0,0,0,5,1,0,157,3,0,3.25,1,1,2,2
2,4,2,2,4,0,1,1,1,2,2,0,0,0,0,0,0,1,0,154,1,1,3.76,1,2,2,2
2,4,2,2,4,0,1,1,1,2,0,0,0,0,0,0,0,1,0,127,1,1,2.75,3,2,2,2
2,4,2,2,4,0,1,1,1,2,0,0,0,0,0,0,0,0,1,125,1,1,2.37,3,2,2,2
2,3,2,2,5,0,1,1,1,2,0,0,0,0,0,0,0,1,0,156,1,1,3.19,5,1,2,2
2,3,2,2,4,0,1,1,1,3,0,2,0,0,0,0,0,1,0,158,3,0,4.0,0,1,2,2
2,3,2,2,4,0,1,1,1,3,0,0,0,0,0,0,0,0,1,158,1,2,4.88,1,1,2,2
2,3,2,2,4,0,0,1,1,2,0,0,0,0,0,0,0,0,1,150,1,2,3.0,1,1,2,2
2,3,2,2,4,0,0,1,1,3,2,0,0,0,0,0,5,0,1,151,1,2,3.0,1,1,2,2
2,3,2,2,4,0,0,1,1,3,2,2,0,0,0,0,5,0,0,151,1,2,3.5,5,1,2,2
1,3,1,2,4,0,0,1,1,2,0,2,2,0,0,0,0,1,0,157,3,0,3.38,1,1,2,2
1,4,2,2,4,0,0,1,1,4,0,0,3,0,0,0,5,1,0,156,3,0,4.13,1,1,2,2
2,3,2,2,4,0,0,1,1,3,0,0,0,0,0,0,0,0,1,156,1,2,2.56,3,1,2,2
2,3,2,2,4,0,0,1,1,3,0,0,0,0,0,0,0,0,1,151,3,0,3.0,5,1,2,2
2,3,2,2,4,0,1,1,1,2,0,0,0,0,0,0,5,0,0,161,3,0,3.75,1,1,2,2
2,3,1,2,4,0,0,1,1,3,0,0,0,0,0,0,0,1,0,145,3,0,2.93,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,2,0,2,0,0,0,0,165,3,0,3.5,1,1,2,2
2,3,2,2,5,0,1,1,1,3,0,0,0,0,0,0,0,1,1,147,1,2,3.81,1,1,2,2
2,3,2,2,5,0,1,1,1,3,0,0,0,0,0,0,0,0,1,154,3,0,3.0,1,1,2,2
2,1,2,2,4,0,0,1,1,2,0,0,0,0,0,0,0,0,1,152,3,0,3.75,1,1,2,2
2,2,2,2,4,0,0,1,1,2,0,0,0,0,0,0,0,0,1,154,1,2,4.5,1,1,2,2
2,2,2,2,4,0,0,1,1,2,0,0,0,0,0,0,0,0,1,148,1,2,3.0,1,1,2,2
2,3,2,2,4,0,0,1,1,3,2,2,2,0,2,0,5,1,1,160,3,0,3.56,4,2,2,2
2,3,2,2,4,0,0,1,1,3,2,2,1,0,2,0,5,1,2,132,3,0,2.81,1,2,2,2
2,3,2,2,4,0,0,1,1,3,2,2,2,0,2,0,5,0,0,154,1,1,2.81,4,2,2,2
2,4,2,2,4,0,0,1,1,3,1,0,0,0,0,0,5,1,1,144,1,2,4.5,4,1,2,2
2,3,2,2,5,0,0,1,1,2,0,0,0,0,0,0,5,0,1,137,1,2,3.0,1,2,2,2
2,3,2,2,4,0,0,1,1,3,0,2,0,0,0,0,0,1,0,146,1,2,3.75,1,1,2,2
2,3,2,2,4,0,0,1,1,3,0,0,0,0,0,0,0,0,1,148,1,2,3.38,1,2,2,2
2,3,2,2,4,0,0,1,1,2,0,0,0,0,0,0,0,0,1,156,3,0,3.0,1,1,2,2
2,3,2,2,4,0,0,1,1,3,0,0,0,0,0,0,0,0,1,149,3,0,3.0,1,2,2,2
2,3,2,2,4,0,0,1,1,3,2,2,2,0,0,0,0,0,1,152,3,0,3.45,4,1,2,2
2,3,2,2,4,0,0,1,1,3,0,0,0,0,0,0,5,0,1,157,3,0,3.38,4,1,2,2
2,3,2,2,4,0,1,1,1,3,0,0,0,0,0,0,0,0,1,151,3,0,3.38,1,2,2,2
2,3,2,2,4,0,0,1,1,2,0,0,0,0,0,0,0,1,0,158,3,0,3.19,1,1,2,2
2,3,2,2,4,0,1,1,1,3,0,0,0,0,0,0,0,1,0,137,1,1,3.75,0,1,2,2
2,3,2,2,4,0,0,1,1,3,0,0,0,0,0,0,0,0,1,156,1,2,3.8,4,1,2,2
2,3,2,2,4,0,0,1,1,3,0,0,1,0,0,0,5,0,1,143,1,2,2.81,1,2,2,2
2,3,2,2,4,0,0,1,1,3,0,0,0,0,0,0,0,0,1,149,1,2,3.13,1,1,2,2
2,3,2,2,4,0,1,1,1,2,1,0,0,0,0,0,5,1,0,144,3,0,3.75,1,1,2,2
2,3,2,2,4,0,0,1,1,3,0,0,0,0,0,0,5,1,0,155,3,0,3.13,1,1,2,2
2,2,2,2,2,0,0,1,1,2,0,0,0,0,0,0,5,1,0,129,3,0,3.0,3,2,2,2
2,4,2,2,4,0,0,1,1,2,0,0,0,0,0,0,0,1,0,156,1,2,3.75,1,1,2,2
2,2,2,2,4,0,0,1,1,2,0,0,0,0,0,0,5,1,0,131,3,0,2.55,1,2,2,2
2,2,2,2,4,0,0,1,1,2,1,0,0,0,3,0,5,1,0,136,3,0,2.75,1,2,2,2
1,2,2,2,5,0,1,1,1,3,0,0,0,0,0,0,10,1,0,156,3,0,3.38,1,1,2,2
2,2,2,2,4,0,1,1,1,2,0,0,0,0,0,0,5,1,0,116,3,0,2.75,3,2,2,2
2,3,2,2,4,0,0,1,1,2,0,0,0,0,0,0,0,0,1,160,1,2,3.5,4,1,2,2
2,3,2,2,4,0,0,1,1,3,0,0,0,0,0,0,0,0,1,155,1,2,3.0,4,1,2,2
2,3,2,2,4,0,0,1,1,3,0,0,0,0,0,0,0,0,1,156,1,2,3.0,4,1,2,2
2,3,2,2,4,0,0,1,1,3,2,2,2,0,2,0,5,1,0,160,3,0,3.88,1,1,2,2
2,3,2,2,4,0,0,1,1,3,2,2,0,0,0,0,0,1,0,147,1,2,3.75,1,2,2,2
2,3,2,2,4,0,0,1,1,4,2,2,2,0,2,0,0,1,0,153,3,0,4.25,1,1,2,2
2,3,2,2,4,0,0,1,1,2,2,2,2,0,0,0,5,1,0,147,3,0,3.19,1,1,0,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,2,0,5,1,0,156,3,0,3.25,1,1,2,2
2,3,2,2,4,0,0,1,1,2,2,2,2,0,2,0,0,1,0,159,3,0,3.0,1,1,2,2
2,3,2,2,4,0,1,1,1,2,2,0,0,0,0,0,5,1,0,143,3,0,3.0,1,2,2,2
2,3,2,2,4,0,0,1,1,1,2,2,2,0,2,0,0,1,0,145,3,0,1.75,1,2,2,2
2,3,2,2,4,0,1,1,1,1,2,2,2,0,0,0,5,1,0,152,3,0,3.2,1,1,2,2
2,3,2,2,4,0,1,1,1,3,0,2,2,0,2,0,5,1,1,129,3,0,2.75,3,2,2,2
1,3,2,2,3,0,0,1,1,3,2,1,0,0,1,0,5,1,0,144,3,0,3.38,1,2,2,2
2,3,2,2,4,0,0,1,1,3,2,2,0,0,0,0,40,1,0,163,3,0,4.25,1,1,2,2
2,2,2,2,4,0,0,1,1,2,0,0,0,0,0,0,5,1,0,136,3,0,3.25,1,2,2,2
2,3,2,2,1,0,1,1,1,3,0,0,0,0,0,0,5,1,0,165,3,0,3.38,1,2,2,2
2,2,2,2,5,0,0,1,1,2,0,0,0,0,0,0,10,1,0,135,3,0,2.37,4,2,2,2
2,3,2,2,4,0,1,1,1,3,0,0,0,0,0,0,10,1,0,152,3,0,3.0,1,2,2,2
2,3,2,2,4,1,1,1,1,3,1,0,0,0,0,0,5,1,0,150,3,0,3.75,1,2,2,2
2,3,2,2,4,0,1,1,1,3,1,0,0,0,0,0,5,1,0,153,3,0,3.13,1,2,2,2
2,2,2,2,2,0,0,1,1,1,0,0,0,0,0,0,5,1,0,143,1,2,3.5,1,2,2,2
2,4,2,2,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0,131,3,0,2.0,1,2,2,2
2,2,2,2,4,0,0,1,1,2,0,0,0,0,0,0,5,1,0,140,3,0,2.37,1,2,2,2
2,4,2,2,4,0,0,1,1,2,0,0,0,0,0,0,0,0,1,156,3,0,3.38,1,1,2,2
2,4,2,2,4,0,0,1,1,2,0,0,0,0,0,0,5,0,1,130,3,0,2.56,3,1,2,2
2,3,2,2,4,0,0,1,1,2,0,0,0,0,0,0,0,1,0,154,3,0,4.5,1,1,2,2
2,4,2,2,2,0,0,1,1,2,0,1,0,0,0,0,5,1,0,141,1,2,3.75,1,1,2,2
2,4,2,2,4,0,0,1,1,2,0,2,0,0,0,0,0,1,1,138,1,2,3.75,0,1,2,2
2,4,2,2,4,0,0,1,1,3,0,0,0,0,0,0,5,1,0,147,1,2,4.5,1,1,2,2
2,3,2,2,4,0,0,1,1,3,2,2,2,0,0,0,10,1,0,143,1,2,2.5,1,2,2,2
2,3,2,2,4,0,0,1,1,3,2,2,0,0,0,0,0,1,0,140,1,1,3.13,0,2,2,2
2,3,2,2,3,0,0,1,1,2,0,0,0,0,0,0,0,1,0,154,1,2,3.32,1,1,2,2
2,3,2,2,1,0,0,1,1,3,2,2,0,0,0,0,5,1,0,151,3,0,3.8,1,2,2,2
1,2,2,2,1,0,1,1,1,4,0,0,0,0,0,0,0,0,1,153,1,2,4.5,5,1,2,2
2,3,2,2,4,0,1,1,1,4,0,0,0,0,1,0,5,1,1,155,3,0,4.0,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,2,0,10,1,0,142,3,0,2.75,4,1,2,2
2,3,2,2,4,0,0,1,1,4,2,2,2,0,0,0,5,1,0,148,3,0,3.45,1,2,2,2
2,3,2,2,4,0,0,1,1,1,2,2,0,0,2,0,5,1,0,149,3,0,3.0,1,1,2,2
2,3,2,2,4,0,0,1,1,2,2,2,2,0,2,0,0,0,0,146,3,0,2.5,4,2,0,2
1,3,2,2,5,0,0,1,1,3,1,2,0,0,0,0,5,1,0,141,1,1,3.38,1,2,2,2
2,3,2,2,4,0,1,1,1,3,2,0,0,0,0,0,0,1,0,122,3,0,2.5,3,2,2,2
2,3,2,2,4,0,0,1,1,3,0,3,0,0,0,0,0,1,0,148,3,0,3.75,1,1,2,2
3,3,3,2,3,0,1,1,1,2,1,3,0,0,0,0,0,1,0,139,1,2,4.0,5,1,2,2
2,3,2,2,4,0,0,1,1,2,2,3,0,0,1,0,0,1,0,141,1,2,3.0,0,2,2,2
1,4,3,2,3,0,0,1,1,3,1,3,0,0,0,0,0,0,1,132,1,2,3.2,1,2,2,2
1,4,3,2,4,0,1,1,1,3,0,3,0,0,0,0,0,1,1,140,1,2,4.0,4,2,2,2
1,4,2,2,4,0,1,1,1,3,1,3,0,0,0,0,5,1,1,135,1,2,4.4,1,2,2,2
2,2,2,2,4,0,0,1,1,3,2,3,0,0,0,0,5,0,1,139,1,2,3.2,4,2,2,2
2,3,3,2,4,0,1,1,1,3,1,2,1,0,1,0,0,1,0,127,1,1,3.0,5,2,2,2
1,3,3,2,4,0,0,1,1,4,1,2,1,0,1,0,0,1,0,140,1,2,4.4,4,2,2,2
1,3,3,2,4,0,0,1,1,3,1,2,1,0,1,0,0,1,0,137,3,0,3.2,1,2,2,2
1,2,2,2,4,0,0,1,1,3,0,2,0,0,1,0,0,1,0,135,3,0,2.4,1,2,2,2
1,3,3,2,3,0,0,1,1,2,1,2,1,0,1,0,0,0,0,147,1,2,1.6,4,1,2,2
1,3,3,2,3,0,0,1,1,3,1,2,1,0,1,0,0,1,0,148,1,2,4.4,1,1,2,2
2,3,2,2,4,0,0,1,1,3,1,2,1,0,1,0,0,1,0,130,1,2,3.2,5,2,2,2
2,3,2,2,4,0,0,1,1,4,1,2,1,0,1,0,0,1,0,130,1,2,4.67,5,2,2,2
2,3,2,2,3,0,0,1,1,2,2,3,0,0,0,0,0,1,0,143,2,2,4.0,5,2,2,2
2,4,2,2,3,0,0,1,1,3,2,3,0,0,0,0,5,1,0,146,1,2,3.6,1,2,2,2
2,4,2,2,3,0,0,1,1,2,2,3,0,0,0,0,5,1,0,152,1,2,2.0,3,2,2,2
2,3,2,2,3,0,0,1,1,3,2,3,0,0,0,0,5,0,0,149,1,2,2.8,5,2,2,2
2,3,2,2,4,0,1,1,1,3,2,3,0,0,0,0,10,1,0,140,1,2,2.33,5,2,2,2
2,3,2,2,3,0,0,1,1,3,2,3,0,0,0,0,5,1,0,142,1,2,2.8,1,2,2,2
2,4,2,2,3,0,0,1,1,3,2,3,0,0,0,0,0,0,0,137,1,2,2.8,5,2,2,2
2,3,2,2,4,0,0,1,1,2,2,3,0,0,0,0,10,1,0,139,1,2,2.8,5,2,2,2
2,4,2,2,3,0,1,1,1,2,2,3,0,0,0,0,0,1,0,145,1,2,4.0,1,1,2,2
2,3,2,2,3,0,1,1,1,3,2,2,0,0,0,0,5,1,0,137,1,2,3.6,5,2,2,2
2,3,2,2,4,0,0,1,1,2,2,2,0,0,0,0,0,0,1,144,1,2,4.0,5,2,2,2
2,4,2,2,4,0,1,1,1,2,2,1,0,0,0,0,10,1,1,130,1,2,3.2,1,2,2,2
3,2,3,2,5,0,1,1,1,2,1,3,0,0,0,0,20,1,0,102,1,2,2.67,0,3,2,2
2,3,2,2,4,0,0,1,1,2,2,3,0,0,1,0,5,1,0,134,1,2,2.67,5,2,2,2
2,3,2,2,3,0,0,1,1,2,2,3,0,0,0,0,5,1,1,141,1,2,2.8,5,2,2,2
2,3,2,2,4,0,0,1,1,2,2,3,0,0,0,0,5,1,0,130,1,2,3.0,3,2,2,2
2,3,3,2,3,0,0,1,1,2,0,3,0,0,0,0,0,1,0,124,1,2,3.5,0,2,2,2
2,3,2,2,4,0,0,1,1,3,2,3,0,0,0,0,0,1,0,142,1,2,3.2,5,2,2,2
2,3,2,2,3,0,0,1,1,2,2,3,1,1,0,0,0,1,0,126,3,0,2.0,4,2,2,2
2,3,2,2,3,0,1,1,1,3,2,3,0,0,0,0,10,0,1,101,1,2,2.0,0,3,2,2
2,3,2,2,4,0,0,1,1,3,2,2,1,1,3,0,10,1,0,147,1,2,2.93,5,2,2,2
2,3,2,2,3,0,0,1,1,3,2,3,0,0,0,0,0,0,1,138,1,2,3.2,5,2,2,2
2,3,2,2,4,0,0,1,1,2,2,3,1,0,0,0,10,0,1,130,1,2,2.8,3,2,2,2
1,3,2,2,4,0,1,1,1,3,2,3,0,0,0,0,0,1,0,139,1,2,2.8,1,2,2,2
2,3,2,2,4,0,0,1,1,2,2,3,0,0,0,0,10,1,0,150,1,2,4.0,1,1,2,2
2,3,2,2,3,0,0,1,1,2,2,3,0,0,0,0,0,1,0,139,1,2,3.2,1,2,2,2
2,3,2,2,3,0,0,1,1,3,2,3,0,0,0,0,10,1,0,143,1,2,3.2,5,2,2,2
3,3,3,2,3,0,0,1,1,2,1,3,0,0,0,0,0,1,1,126,1,2,2.74,0,3,2,2
2,3,2,2,3,0,0,1,1,3,2,3,0,0,0,0,5,0,1,128,1,2,4.0,3,2,2,2
3,2,2,2,3,0,1,1,1,2,1,3,0,0,0,0,10,1,0,139,1,2,2.0,5,2,2,2
2,4,2,2,3,0,0,1,1,3,2,3,0,0,0,0,10,0,0,132,1,2,2.8,1,2,2,2
2,3,2,2,3,0,0,1,1,3,2,3,0,0,0,0,10,1,0,129,1,2,4.0,3,2,2,2
2,3,2,2,3,0,0,1,1,3,2,3,0,0,1,0,0,1,1,124,1,2,2.0,3,2,2,2
2,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,10,0,0,103,1,2,2.0,5,1,2,2
2,3,2,2,4,0,1,1,1,3,2,2,0,0,0,0,0,1,0,146,1,2,3.6,5,2,2,2
2,3,2,2,3,0,1,1,1,4,2,3,0,0,0,0,0,1,0,122,1,2,3.2,1,3,2,2
2,3,2,2,4,0,0,1,1,2,2,3,0,0,0,0,5,0,1,129,1,2,3.2,3,2,2,2
2,3,2,2,3,0,0,1,1,2,2,3,0,0,0,0,0,0,1,130,1,2,2.67,3,2,2,2
2,3,2,2,3,0,1,1,1,3,2,3,0,0,0,0,5,1,0,138,1,2,3.2,5,2,2,2
2,3,2,2,3,0,0,1,1,2,2,2,0,0,0,0,5,1,0,148,1,2,4.0,1,2,2,2
2,3,2,2,3,0,0,1,1,2,2,3,0,0,0,0,0,0,1,118,1,2,3.2,3,2,2,2
2,3,2,2,4,0,0,1,1,3,2,2,0,0,0,0,10,1,0,138,1,2,4.57,1,2,2,2
2,4,2,2,3,0,1,1,1,3,2,2,0,0,0,0,5,1,0,140,1,2,3.2,1,2,2,2
2,4,2,2,4,0,0,1,1,4,2,2,0,0,0,0,0,1,0,129,1,2,3.2,1,2,2,2
2,3,2,2,3,0,0,1,1,3,2,2,0,0,0,0,0,0,1,136,1,2,3.2,1,2,2,2
2,3,2,2,3,1,1,1,1,3,2,3,0,0,0,0,0,0,0,131,1,2,2.67,3,2,2,2
2,3,2,2,4,0,0,1,1,3,2,2,0,0,0,0,0,1,0,135,1,2,3.2,1,2,2,2
2,3,2,2,3,0,0,1,1,2,2,3,0,0,0,0,0,0,0,154,1,2,2.8,5,2,2,2
2,3,2,2,3,0,0,1,1,2,2,3,0,0,0,0,0,0,0,126,1,2,2.5,3,2,2,2
3,4,3,2,4,0,1,1,1,2,2,3,0,0,0,0,20,0,1,117,1,2,1.8,0,2,2,2
2,3,2,2,3,0,0,1,1,3,2,3,0,0,0,0,5,0,1,134,1,2,3.0,3,2,2,2
2,3,2,2,4,0,1,1,1,3,2,3,0,0,1,0,0,1,0,136,1,2,3.0,3,2,2,2
